7213.16,Yema_ads0,0.369171
7213.18,Yema_ads0,0.37146
7213.2,Yeda0,2.84444
7213.22,Yema_ads0,0.373291
7213.24,Yema_ads0,0.368347
7213.26,Yema_ads0,0.365753
7213.28,Yema_ads0,0.375854
7213.29,Yema_ads0,0.376312
7213.31,Yema_ads0,0.374451
7213.33,Yema_ads0,0.372498
7213.35,Yema_ads0,0.370514
7213.38,Yema_ads0,0.368744
7213.39,Yema_ads0,0.36734
7213.41,Yema_ads0,0.36676
7213.43,Yema_ads0,0.367004
7213.45,Yeda0,2.84444
7213.47,Yema_ads0,0.36908
7213.49,Yema_ads0,0.367126
7213.63,Yema_ads0,0.355896
7213.65,Yema_ads0,0.356384
7213.67,Yema_ads0,0.357239
7213.69,Yema_ads0,0.358276
7213.71,Yeda0,2.84444
7213.73,Yema_ads0,0.360687
7213.75,Yema_ads0,0.361725
7213.76,Yema_ads0,0.362732
7213.78,Yema_ads0,0.363464
7213.8,Yema_ads0,0.364075
7213.82,Yema_ads0,0.363922
7213.84,Yema_ads0,0.362579
7213.86,Yema_ads0,0.359375
7213.88,Yema_ads0,0.358337
7213.9,Yema_ads0,0.360992
7213.92,Yema_ads0,0.36438
7213.94,Yema_ads0,0.367462
7213.96,Yeda0,2.97674
7213.98,Yema_ads0,0.371094
7214.0,Yema_ads0,0.370728
7214.02,Yema_ads0,0.361481
7214.04,Yema_ads0,0.365997
7214.06,Yema_ads0,0.374237
7214.08,Yema_ads0,0.374451
7214.09,Yema_ads0,0.373139
7214.12,Yema_ads0,0.371643
7214.13,Yema_ads0,0.370087
7214.15,Yema_ads0,0.368958
7214.17,Yema_ads0,0.368011
7214.19,Yema_ads0,0.368347
7214.21,Yeda0,2.90909
7214.23,Yema_ads0,0.371368
7214.25,Yema_ads0,0.371521
7214.27,Yema_ads0,0.368408
7214.29,Yema_ads0,0.364075
7214.31,Yema_ads0,0.361237
7214.33,Yema_ads0,0.359833
7214.35,Yema_ads0,0.359314
7214.37,Yema_ads0,0.359009
7214.38,Yema_ads0,0.359161
7214.4,Yema_ads0,0.359558
7214.42,Yema_ads0,0.360321
7214.44,Yema_ads0,0.361145
7214.46,Yeda0,2.56
7214.48,Yema_ads0,0.36322
7214.5,Yema_ads0,0.364105
7214.66,Yema_ads0,0.360809
7214.68,Yema_ads0,0.364105
7214.69,Yema_ads0,0.367218
7214.72,Yeda0,2.84444
7214.73,Yema_ads0,0.370667
7214.75,Yema_ads0,0.370453
7214.77,Yema_ads0,0.364349
7214.79,Yema_ads0,0.370605
7214.81,Yema_ads0,0.377869
7214.83,Yema_ads0,0.375946
7214.85,Yema_ads0,0.373016
7214.87,Yema_ads0,0.370361
7214.89,Yema_ads0,0.368042
7214.91,Yema_ads0,0.366211
7214.93,Yema_ads0,0.364807
7214.95,Yema_ads0,0.364471
7214.97,Yeda0,2.84444
7214.99,Yema_ads0,0.36676
7215.01,Yema_ads0,0.367126
7215.03,Yema_ads0,0.365112
7215.04,Yema_ads0,0.362183
7215.06,Yema_ads0,0.360413
7215.08,Yema_ads0,0.359772
7215.1,Yema_ads0,0.359772
7215.12,Yema_ads0,0.359802
7215.14,Yema_ads0,0.359894
7215.16,Yema_ads0,0.360138
7215.18,Yema_ads0,0.360596
7215.2,Yema_ads0,0.361298
7215.22,Yeda0,2.90909
7215.24,Yema_ads0,0.36319
7215.26,Yema_ads0,0.364136
7215.28,Yema_ads0,0.364777
7215.3,Yema_ads0,0.365479
7215.32,Yema_ads0,0.365753
7215.34,Yema_ads0,0.365326
7215.36,Yema_ads0,0.363922
7215.37,Yema_ads0,0.360901
7215.39,Yema_ads0,0.358978
7215.41,Yema_ads0,0.360718
7215.43,Yema_ads0,0.363861
7215.45,Yema_ads0,0.367157
7215.47,Yeda0,2.78261
7215.49,Yema_ads0,0.371277
7215.63,Yema_ads0,0.372223
7215.65,Yema_ads0,0.370605
7215.67,Yema_ads0,0.36908
7215.69,Yema_ads0,0.368378
7215.71,Yema_ads0,0.368439
7215.73,Yeda0,2.90909
7215.75,Yema_ads0,0.371124
7215.77,Yema_ads0,0.370453
7215.79,Yema_ads0,0.367035
7215.81,Yema_ads0,0.363312
7215.83,Yema_ads0,0.360931
7215.85,Yema_ads0,0.359802
7215.87,Yema_ads0,0.359589
7215.88,Yema_ads0,0.359436
7215.9,Yema_ads0,0.359528
7215.92,Yema_ads0,0.359558
7215.94,Yema_ads0,0.360077
7215.96,Yema_ads0,0.360748
7215.98,Yeda0,2.5098
7216.0,Yema_ads0,0.362488
7216.02,Yema_ads0,0.363312
7216.04,Yema_ads0,0.364044
7216.06,Yema_ads0,0.364441
7216.08,Yema_ads0,0.364716
7216.1,Yema_ads0,0.363739
7216.12,Yema_ads0,0.361969
7216.14,Yema_ads0,0.358582
7216.16,Yema_ads0,0.357697
7216.18,Yema_ads0,0.359833
7216.2,Yema_ads0,0.362915
7216.21,Yema_ads0,0.365784
7216.23,Yeda0,3.76471
7216.25,Yema_ads0,0.368988
7216.28,Yema_ads0,0.365662
7216.3,Yema_ads0,0.361908
7216.32,Yema_ads0,0.37262
7216.34,Yema_ads0,0.374634
7216.36,Yema_ads0,0.373596
7216.38,Yema_ads0,0.372131
7216.4,Yema_ads0,0.370605
7216.42,Yema_ads0,0.369415
7216.44,Yema_ads0,0.368469
7216.46,Yema_ads0,0.368164
7216.48,Yema_ads0,0.368988
7216.5,Yeda0,2.90909
7216.68,Yema_ads0,0.359161
7216.7,Yema_ads0,0.35968
7216.72,Yema_ads0,0.360504
7216.74,Yema_ads0,0.361511
7216.76,Yeda0,2.84444
7216.78,Yema_ads0,0.363495
7216.8,Yema_ads0,0.36441
7216.82,Yema_ads0,0.36496
7216.84,Yema_ads0,0.365509
7216.86,Yema_ads0,0.365051
7216.88,Yema_ads0,0.363525
7216.9,Yema_ads0,0.36026
7216.92,Yema_ads0,0.359222
7216.94,Yema_ads0,0.361694
7216.96,Yema_ads0,0.364807
7216.97,Yema_ads0,0.367462
7217.0,Yema_ads0,0.369263
7217.01,Yeda0,2.97674
7217.03,Yema_ads0,0.370026
7217.05,Yema_ads0,0.36145
7217.07,Yema_ads0,0.36734
7217.09,Yema_ads0,0.375031
7217.11,Yema_ads0,0.374573
7217.13,Yema_ads0,0.37262
7217.15,Yema_ads0,0.37085
7217.17,Yema_ads0,0.369293
7217.19,Yema_ads0,0.36792
7217.21,Yema_ads0,0.36731
7217.23,Yema_ads0,0.367493
7217.25,Yema_ads0,0.368713
7217.27,Yeda0,2.84444
7217.29,Yema_ads0,0.370361
7217.3,Yema_ads0,0.367554
7217.33,Yema_ads0,0.363708
7217.34,Yema_ads0,0.361481
7217.37,Yema_ads0,0.360291
7217.38,Yema_ads0,0.359924
7217.4,Yema_ads0,0.359711
7217.42,Yema_ads0,0.359741
7217.44,Yema_ads0,0.359833
7217.46,Yema_ads0,0.360382
7217.48,Yema_ads0,0.361145
7217.5,Yema_ads0,0.362152
7217.64,Yeda0,2.90909
7217.66,Yema_ads0,0.360626
7217.68,Yema_ads0,0.358704
7217.7,Yema_ads0,0.360596
7217.72,Yema_ads0,0.363983
7217.74,Yema_ads0,0.367401
7217.76,Yema_ads0,0.369934
7217.77,Yema_ads0,0.371368
7217.79,Yema_ads0,0.371582
7217.81,Yema_ads0,0.366547
7217.83,Yema_ads0,0.370941
7217.85,Yema_ads0,0.379211
7217.87,Yema_ads0,0.377228
7217.89,Yeda0,2.90909
7217.91,Yema_ads0,0.371613
7217.93,Yema_ads0,0.369324
7217.95,Yema_ads0,0.367645
7217.97,Yema_ads0,0.366455
7217.99,Yema_ads0,0.366211
7218.01,Yema_ads0,0.366913
7218.03,Yema_ads0,0.368408
7218.05,Yema_ads0,0.369202
7218.08,Yema_ads0,0.366882
7218.09,Yema_ads0,0.363251
7218.12,Yema_ads0,0.360962
7218.13,Yema_ads0,0.359863
7218.15,Yeda0,2.90909
7218.17,Yema_ads0,0.359558
7218.19,Yema_ads0,0.359589
7218.21,Yema_ads0,0.35965
7218.23,Yema_ads0,0.359985
7218.25,Yema_ads0,0.360535
7218.27,Yema_ads0,0.361359
7218.29,Yema_ads0,0.362366
7218.31,Yema_ads0,0.363251
7218.33,Yema_ads0,0.364044
7218.35,Yema_ads0,0.364777
7218.37,Yema_ads0,0.365479
7218.38,Yema_ads0,0.366028
7218.4,Yeda0,2.84444
7218.42,Yema_ads0,0.363525
7218.44,Yema_ads0,0.361115
7218.46,Yema_ads0,0.361389
7218.48,Yema_ads0,0.364227
7218.5,Yema_ads0,0.367798
7218.64,Yema_ads0,0.376617
7218.67,Yeda0,2.66667
7218.68,Yema_ads0,0.372833
7218.71,Yema_ads0,0.371063
7218.72,Yema_ads0,0.369659
7218.74,Yema_ads0,0.368439
7218.76,Yema_ads0,0.368317
7218.78,Yema_ads0,0.369141
7218.8,Yema_ads0,0.37085
7218.82,Yema_ads0,0.371216
7218.84,Yema_ads0,0.368622
7218.86,Yema_ads0,0.364227
7218.88,Yema_ads0,0.360596
7218.9,Yema_ads0,0.358521
7218.92,Yeda0,2.84444
7218.94,Yema_ads0,0.356934
7218.96,Yema_ads0,0.356628
7218.98,Yema_ads0,0.356476
7219.0,Yema_ads0,0.356598
7219.02,Yema_ads0,0.357086
7219.04,Yema_ads0,0.357758
7219.05,Yema_ads0,0.358643
7219.07,Yema_ads0,0.359406
7219.09,Yema_ads0,0.360138
7219.11,Yema_ads0,0.360779
7219.13,Yema_ads0,0.361267
7219.15,Yema_ads0,0.361969
7219.17,Yeda0,2.78261
7219.19,Yema_ads0,0.361481
7219.21,Yema_ads0,0.359283
7219.23,Yema_ads0,0.356598
7219.25,Yema_ads0,0.357391
7219.27,Yema_ads0,0.360748
7219.29,Yema_ads0,0.364197
7219.31,Yema_ads0,0.367096
7219.33,Yema_ads0,0.369171
7219.34,Yema_ads0,0.370361
7219.37,Yema_ads0,0.367371
7219.38,Yema_ads0,0.361145
7219.4,Yema_ads0,0.371887
7219.42,Yeda0,2.90909
7219.44,Yema_ads0,0.374939
7219.46,Yema_ads0,0.373749
7219.48,Yema_ads0,0.372192
7219.5,Yema_ads0,0.370728
7219.69,Yeda0,2.84444
7219.71,Yema_ads0,0.35907
7219.73,Yema_ads0,0.358612
7219.75,Yema_ads0,0.358398
7219.77,Yema_ads0,0.358795
7219.79,Yema_ads0,0.359283
7219.81,Yema_ads0,0.359955
7219.83,Yema_ads0,0.360779
7219.85,Yema_ads0,0.361694
7219.87,Yema_ads0,0.362885
7219.89,Yema_ads0,0.363495
7219.91,Yema_ads0,0.363892
7219.93,Yema_ads0,0.364288
7219.95,Yeda0,2.84444
7219.97,Yema_ads0,0.362091
7219.99,Yema_ads0,0.358765
7220.01,Yema_ads0,0.357544
7220.03,Yema_ads0,0.360047
7220.05,Yema_ads0,0.363464
7220.07,Yema_ads0,0.366852
7220.08,Yema_ads0,0.369232
7220.1,Yema_ads0,0.370972
7220.12,Yema_ads0,0.370605
7220.14,Yema_ads0,0.363861
7220.16,Yema_ads0,0.370819
7220.18,Yema_ads0,0.378387
7220.2,Yeda0,2.84444
7220.22,Yema_ads0,0.374664
7220.24,Yema_ads0,0.372131
7220.26,Yema_ads0,0.370056
7220.28,Yema_ads0,0.368286
7220.3,Yema_ads0,0.366821
7220.32,Yema_ads0,0.366058
7220.34,Yema_ads0,0.366547
7220.36,Yema_ads0,0.367493
7220.38,Yema_ads0,0.36734
7220.39,Yema_ads0,0.364807
7220.41,Yema_ads0,0.361389
7220.43,Yema_ads0,0.359192
7220.45,Yeda0,2.61224
7220.47,Yema_ads0,0.357758
7220.49,Yema_ads0,0.357727
7220.64,Yema_ads0,0.36496
7220.66,Yema_ads0,0.365631
7220.68,Yema_ads0,0.366028
7220.7,Yema_ads0,0.366241
7220.72,Yeda0,2.46154
7220.74,Yema_ads0,0.363007
7220.76,Yema_ads0,0.359894
7220.78,Yema_ads0,0.359802
7220.79,Yema_ads0,0.362549
7220.81,Yema_ads0,0.365753
7220.83,Yema_ads0,0.368591
7220.85,Yema_ads0,0.370422
7220.87,Yema_ads0,0.371735
7220.89,Yema_ads0,0.369934
7220.91,Yema_ads0,0.363922
7220.93,Yema_ads0,0.374237
7220.95,Yema_ads0,0.377686
7220.97,Yeda0,2.90909
7220.99,Yema_ads0,0.373993
7221.01,Yema_ads0,0.372253
7221.03,Yema_ads0,0.37085
7221.05,Yema_ads0,0.369873
7221.06,Yema_ads0,0.369415
7221.08,Yema_ads0,0.369812
7221.1,Yema_ads0,0.371216
7221.12,Yema_ads0,0.372559
7221.14,Yema_ads0,0.372192
7221.16,Yema_ads0,0.369141
7221.18,Yema_ads0,0.365509
7221.2,Yema_ads0,0.363098
7221.22,Yeda0,2.97674
7221.24,Yema_ads0,0.36145
7221.26,Yema_ads0,0.361115
7221.28,Yema_ads0,0.36087
7221.3,Yema_ads0,0.361023
7221.32,Yema_ads0,0.361176
7221.34,Yema_ads0,0.361633
7221.36,Yema_ads0,0.362366
7221.37,Yema_ads0,0.362976
7221.39,Yema_ads0,0.363251
7221.41,Yema_ads0,0.363525
7221.43,Yema_ads0,0.363556
7221.45,Yema_ads0,0.363464
7221.47,Yeda0,2.5098
7221.49,Yema_ads0,0.360443
7221.64,Yema_ads0,0.367828
7221.66,Yema_ads0,0.359039
7221.68,Yema_ads0,0.36557
7221.7,Yema_ads0,0.373139
7221.72,Yeda0,2.90909
7221.74,Yema_ads0,0.371674
7221.76,Yema_ads0,0.370392
7221.78,Yema_ads0,0.369415
7221.8,Yema_ads0,0.368439
7221.82,Yema_ads0,0.367981
7221.84,Yema_ads0,0.368469
7221.86,Yema_ads0,0.369843
7221.88,Yema_ads0,0.371613
7221.9,Yema_ads0,0.371613
7221.92,Yema_ads0,0.368347
7221.94,Yema_ads0,0.363861
7221.96,Yema_ads0,0.360809
7221.97,Yeda0,2.7234
7221.99,Yema_ads0,0.358276
7222.01,Yema_ads0,0.357758
7222.03,Yema_ads0,0.357513
7222.05,Yema_ads0,0.357513
7222.07,Yema_ads0,0.357788
7222.09,Yema_ads0,0.358582
7222.11,Yema_ads0,0.359558
7222.13,Yema_ads0,0.360596
7222.15,Yema_ads0,0.361481
7222.17,Yema_ads0,0.362213
7222.19,Yema_ads0,0.362885
7222.21,Yema_ads0,0.363556
7222.22,Yeda0,2.90909
7222.25,Yema_ads0,0.361908
7222.26,Yema_ads0,0.359009
7222.28,Yema_ads0,0.358307
7222.3,Yema_ads0,0.361145
7222.32,Yema_ads0,0.364807
7222.34,Yema_ads0,0.367889
7222.36,Yema_ads0,0.370087
7222.38,Yema_ads0,0.371765
7222.4,Yema_ads0,0.371185
7222.42,Yema_ads0,0.362427
7222.44,Yema_ads0,0.369385
7222.46,Yema_ads0,0.376678
7222.48,Yeda0,2.84444
7222.5,Yema_ads0,0.374542
7222.64,Yema_ads0,0.371796
7222.66,Yema_ads0,0.369995
7222.68,Yema_ads0,0.365967
7222.7,Yema_ads0,0.362579
7222.72,Yema_ads0,0.360779
7222.74,Yeda0,2.61224
7222.76,Yema_ads0,0.359161
7222.78,Yema_ads0,0.358978
7222.8,Yema_ads0,0.35907
7222.82,Yema_ads0,0.359528
7222.84,Yema_ads0,0.360077
7222.86,Yema_ads0,0.360779
7222.88,Yema_ads0,0.361633
7222.89,Yema_ads0,0.362366
7222.91,Yema_ads0,0.362915
7222.93,Yema_ads0,0.363434
7222.95,Yema_ads0,0.36377
7222.97,Yema_ads0,0.363525
7222.99,Yeda0,2.84444
7223.01,Yema_ads0,0.358856
7223.03,Yema_ads0,0.356415
7223.05,Yema_ads0,0.357971
7223.07,Yema_ads0,0.361298
7223.09,Yema_ads0,0.364777
7223.11,Yema_ads0,0.367401
7223.13,Yema_ads0,0.369019
7223.15,Yema_ads0,0.369629
7223.17,Yema_ads0,0.365051
7223.19,Yema_ads0,0.368073
7223.21,Yema_ads0,0.37793
7223.22,Yema_ads0,0.377075
7223.24,Yeda0,2.90909
7223.26,Yema_ads0,0.372284
7223.28,Yema_ads0,0.370239
7223.3,Yema_ads0,0.368744
7223.32,Yema_ads0,0.36795
7223.34,Yema_ads0,0.367767
7223.37,Yema_ads0,0.367279
7223.38,Yema_ads0,0.368622
7223.4,Yema_ads0,0.368896
7223.42,Yema_ads0,0.366333
7223.44,Yema_ads0,0.362762
7223.46,Yema_ads0,0.360779
7223.48,Yema_ads0,0.359955
7223.5,Yeda0,3.12195
7223.7,Yema_ads0,0.365814
7223.71,Yema_ads0,0.366241
7223.73,Yema_ads0,0.365906
7223.75,Yeda0,2.61224
7223.77,Yema_ads0,0.361755
7223.79,Yema_ads0,0.359619
7223.81,Yema_ads0,0.361298
7223.83,Yema_ads0,0.364105
7223.85,Yema_ads0,0.367126
7223.87,Yema_ads0,0.369293
7223.89,Yema_ads0,0.370575
7223.91,Yema_ads0,0.370514
7223.93,Yema_ads0,0.363525
7223.95,Yema_ads0,0.365265
7223.97,Yema_ads0,0.374451
7223.99,Yema_ads0,0.374725
7224.01,Yeda0,2.24561
7224.03,Yema_ads0,0.371216
7224.04,Yema_ads0,0.36969
7224.06,Yema_ads0,0.368378
7224.08,Yema_ads0,0.367615
7224.1,Yema_ads0,0.367645
7224.12,Yema_ads0,0.368683
7224.14,Yema_ads0,0.370361
7224.16,Yema_ads0,0.371124
7224.18,Yema_ads0,0.368958
7224.2,Yema_ads0,0.364807
7224.22,Yema_ads0,0.361328
7224.24,Yema_ads0,0.359497
7224.26,Yeda0,2.84444
7224.28,Yema_ads0,0.358032
7224.3,Yema_ads0,0.357727
7224.32,Yema_ads0,0.357727
7224.34,Yema_ads0,0.357941
7224.36,Yema_ads0,0.358276
7224.38,Yema_ads0,0.358795
7224.39,Yema_ads0,0.359406
7224.41,Yema_ads0,0.359863
7224.43,Yema_ads0,0.360413
7224.45,Yema_ads0,0.360931
7224.47,Yema_ads0,0.361206
7224.49,Yema_ads0,0.361481
7224.63,Yeda0,2.61224
7224.65,Yema_ads0,0.369049
7224.67,Yema_ads0,0.369568
7224.69,Yema_ads0,0.363312
7224.71,Yema_ads0,0.361084
7224.73,Yema_ads0,0.371765
7224.75,Yema_ads0,0.373627
7224.77,Yema_ads0,0.372681
7224.79,Yema_ads0,0.371155
7224.81,Yema_ads0,0.36972
7224.83,Yema_ads0,0.368469
7224.85,Yema_ads0,0.367737
7224.87,Yema_ads0,0.367737
7224.89,Yeda0,2.90909
7224.91,Yema_ads0,0.370728
7224.93,Yema_ads0,0.37146
7224.95,Yema_ads0,0.36908
7224.97,Yema_ads0,0.364441
7224.98,Yema_ads0,0.360931
7225.0,Yema_ads0,0.35907
7225.02,Yema_ads0,0.358154
7225.04,Yema_ads0,0.357727
7225.06,Yema_ads0,0.357727
7225.08,Yema_ads0,0.358276
7225.1,Yema_ads0,0.358917
7225.12,Yema_ads0,0.359863
7225.14,Yeda0,2.84444
7225.16,Yema_ads0,0.361816
7225.18,Yema_ads0,0.362915
7225.2,Yema_ads0,0.3638
7225.22,Yema_ads0,0.364624
7225.24,Yema_ads0,0.365234
7225.26,Yema_ads0,0.365295
7225.28,Yema_ads0,0.364197
7225.3,Yema_ads0,0.36142
7225.32,Yema_ads0,0.358917
7225.34,Yema_ads0,0.359955
7225.36,Yema_ads0,0.363159
7225.37,Yema_ads0,0.366394
7225.39,Yeda0,2.84444
7225.41,Yema_ads0,0.3703
7225.43,Yema_ads0,0.370789
7225.45,Yema_ads0,0.365997
7225.47,Yema_ads0,0.363312
7225.49,Yema_ads0,0.374176
7225.64,Yema_ads0,0.367493
7225.65,Yeda0,2.84444
7225.68,Yema_ads0,0.369507
7225.69,Yema_ads0,0.36911
7225.71,Yema_ads0,0.36615
7225.73,Yema_ads0,0.362549
7225.75,Yema_ads0,0.360047
7225.77,Yema_ads0,0.358948
7225.79,Yema_ads0,0.358154
7225.81,Yema_ads0,0.357697
7225.83,Yema_ads0,0.357697
7225.85,Yema_ads0,0.35788
7225.87,Yema_ads0,0.35849
7225.89,Yema_ads0,0.359222
7225.91,Yeda0,2.84444
7225.93,Yema_ads0,0.361359
7225.95,Yema_ads0,0.362366
7225.97,Yema_ads0,0.363159
7225.98,Yema_ads0,0.363861
7226.01,Yema_ads0,0.36441
7226.02,Yema_ads0,0.36441
7226.04,Yema_ads0,0.363342
7226.06,Yema_ads0,0.360809
7226.08,Yema_ads0,0.358643
7226.1,Yema_ads0,0.360229
7226.12,Yema_ads0,0.363556
7226.14,Yema_ads0,0.367249
7226.16,Yeda0,2.78261
7226.18,Yema_ads0,0.371979
7226.2,Yema_ads0,0.372559
7226.22,Yema_ads0,0.367889
7226.24,Yema_ads0,0.369629
